order_id,service_rating,delivery_rating,food_quality_rating
1409,5,3,3
62203,4,3,4
17015,5,5,5
13119,3,4,3
101539,2,1,5
15764,5,5,4
128399,5,1,4
105665,4,3,5
30122,5,4,4
151372,3,5,4
36417,4,5,5
146018,2,4,4
182921,2,5,4
106627,4,5,5
36148,4,4,3
139594,5,4,4
23620,5,4,4
70098,5,4,3
32451,4,3,3
77910,4,1,4
62774,5,1,5
181424,4,5,1
158037,4,4,4
199094,2,5,4
66847,3,4,5
146206,4,5,3
130619,1,5,5
71658,5,1,5
82880,3,4,4
142496,2,4,4
42804,4,2,5
94919,4,2,4
160287,3,3,5
12292,5,4,3
719,5,4,2
184570,5,4,2
147645,5,5,5
121024,4,4,5
46575,4,4,5
48923,5,5,4
107073,4,4,4
164110,5,4,1
133939,4,4,4
58174,3,5,4
84540,5,4,4
115955,5,3,5
88134,5,3,4
20690,2,3,4
157503,4,4,3
151751,4,5,3
150236,5,5,5
194264,4,4,1
3952,5,5,5
67803,2,4,3
153562,2,3,5
113967,5,4,4
157349,5,5,5
32985,3,5,5
194078,4,2,4
184858,5,2,4
75007,4,4,4
161842,3,1,4
166506,3,3,4
126069,5,5,4
10882,3,3,2
70682,3,5,2
77858,2,2,5
135678,5,4,4
57067,4,5,4
95024,2,5,2
100697,5,1,4
153724,5,5,3
143405,4,4,3
60146,5,4,4
123318,4,3,5
136934,5,3,4
101269,4,4,4
171337,2,5,5
71036,5,4,4
55312,2,4,4
100806,4,5,5
199061,5,4,4
178229,4,3,5
99327,5,5,5
122295,3,3,5
188005,2,2,3
172799,4,5,5
132532,2,4,3
113558,2,4,2
98323,3,3,1
45298,4,1,4
195610,4,3,3
6406,4,1,2
27731,4,5,3
104389,4,3,5
158193,4,3,4
49447,3,3,3
34446,3,4,2
198705,5,5,4
6965,5,5,5
87252,1,4,3
11540,5,4,4
193543,2,2,1
190722,4,5,5
175605,5,4,4
82160,3,4,5
104743,2,5,4
186273,4,3,4
83806,3,4,4
80371,3,5,3
33182,4,2,5
164318,5,5,2
124046,3,5,4
66908,5,4,4
114797,5,5,5
79886,4,2,4
65976,5,3,5
24741,5,5,5
187767,5,4,4
116585,4,3,2
58754,3,1,5
164127,2,5,2
134535,2,4,4
62681,4,2,3
93766,2,5,5
152012,5,2,2
151279,5,3,4
112972,5,4,4
144109,1,4,5
8958,5,4,5
44911,4,5,3
93015,5,3,4
187060,1,4,4
45215,4,1,3
167561,4,3,4
189438,3,4,5
124980,4,3,4
73921,3,3,4
120762,1,3,1
44819,4,5,5
175024,4,4,3
24630,5,4,3
79889,5,4,3
31533,1,4,2
66584,4,3,3
66518,4,4,5
155079,3,5,4
178224,4,4,5
81552,4,5,4
181588,2,4,1
110098,4,4,5
115297,4,3,3
137972,4,2,5
115799,5,5,5
49297,4,5,1
104577,4,4,5
148504,4,5,3
165850,2,4,4
193274,4,3,5
143860,4,4,5
75207,3,3,3
95135,1,2,5
27267,5,4,5
112226,4,4,2
119967,4,5,4
191093,1,5,5
71293,4,3,5
61713,4,5,5
173203,5,3,2
125988,4,4,5
81339,4,5,1
16541,4,4,5
131464,5,4,1
144417,5,3,1
33085,3,4,5
190280,4,5,3
86069,4,5,5
37348,4,5,1
184450,5,4,4
93602,5,4,2
30542,4,4,3
49641,3,5,5
153607,4,4,2
168622,3,4,4
118885,4,4,5
133082,3,5,5
192426,4,5,2
169990,2,5,3
169520,5,3,5
153839,4,5,3
153636,4,4,1
67118,4,4,4
125162,4,4,3
63111,4,1,3
78479,4,5,5
135589,4,1,4
136069,5,5,3
58865,5,3,5
81107,2,5,5
151597,5,2,5
163382,4,4,5
196487,4,5,3
156889,5,5,4
99465,1,2,3
47440,5,4,4
57484,4,4,3
154676,1,3,5
120363,5,5,5
1593,4,5,1
93143,4,4,3
115499,4,2,4
147976,5,4,5
127917,1,4,2
54506,3,5,5
33459,3,4,4
80792,2,3,5
95894,5,3,5
148968,4,4,2
36274,5,4,4
124561,3,3,4
175564,3,3,3
85920,3,5,5
9379,4,4,1
36287,4,4,4
44634,4,3,3
58058,3,2,1
84134,2,4,3
135810,3,5,5
105063,4,5,4
67036,4,1,4
199626,4,4,5
165421,5,2,4
2275,4,4,4
51619,4,5,4
58221,5,3,5
4888,5,2,2
67394,4,4,2
176939,5,2,4
51857,3,2,4
15745,4,4,1
63960,5,5,4
112340,4,3,4
4798,5,4,4
43865,4,2,3
6719,4,4,4
25516,4,3,4
14837,5,4,5
2357,1,2,5
80832,2,5,3
141106,5,5,4
185197,4,4,4
149132,1,4,5
93524,5,4,2
177402,3,5,5
74192,4,3,5
22243,3,4,4
69773,2,3,5
61613,4,2,5
42773,3,5,5
65313,4,3,5
21659,3,4,5
118112,5,5,3
53832,3,3,4
19551,3,4,4
126249,4,5,4
28478,3,4,1
188369,5,4,5
19327,4,5,2
126571,4,4,4
70129,5,5,4
66968,4,5,4
71094,4,5,5
46057,3,4,3
193866,2,4,4
71879,5,3,5
103350,1,2,3
174069,5,5,1
58622,4,2,5
21102,3,4,4
165783,4,2,4
22094,5,4,4
103744,5,4,3
109639,4,4,5
122492,4,1,2
192768,4,5,3
194683,3,5,2
102364,5,4,3
188352,3,3,4
37095,5,3,5
46574,5,4,3
73196,3,3,3
106185,3,4,5
156505,5,5,4
113059,4,4,4
193898,4,4,5
92416,1,3,4
148882,5,5,3
129459,4,5,5
2927,5,2,4
116845,5,3,2
167674,4,5,5
50300,3,3,3
136816,5,3,5
181564,4,3,3
104249,5,2,3
92608,4,3,3
93894,5,4,4
113427,3,2,3
146798,3,1,5
110099,5,4,4
136826,4,5,4
43104,4,5,4
101319,4,5,2
138188,5,5,3
88410,5,3,2
160020,5,5,4
42306,2,4,3
195062,5,4,4
98384,5,3,5
140915,5,5,5
156393,4,4,4
57384,4,2,2
181769,5,5,3
21116,4,5,5
61887,4,5,4
98305,4,5,4
165989,4,5,4
38535,4,3,5
74630,5,3,4
10907,4,4,4
15593,3,4,2
41984,2,5,3
75876,4,3,5
56055,5,3,4
158370,2,3,5
172911,1,5,4
162921,5,4,4
93988,1,3,1
28528,3,5,3
152735,3,5,3
86147,2,3,4
127715,5,5,5
171055,5,3,5
46823,2,4,5
62013,5,3,2
184947,4,4,2
96715,4,4,4
13640,4,2,3
198978,4,5,5
82616,4,3,1
162381,5,3,5
51219,4,3,4
19782,5,2,2
109158,5,5,3
53846,2,4,3
40,3,4,4
13302,3,5,2
50422,4,5,2
44653,4,4,4
74768,4,5,2
155095,5,4,3
39761,5,3,4
56433,5,3,5
1778,3,2,3
186464,3,2,5
166823,2,1,4
39675,4,5,5
193223,4,4,2
118111,1,5,5
103228,4,4,4
198873,5,4,2
74093,3,5,3
105125,3,4,3
10946,4,3,5
83757,2,3,4
123593,4,5,4
114062,2,2,5
126699,3,3,5
47627,5,3,5
121797,4,4,4
4864,3,5,3
140330,5,4,5
154308,4,1,3
59037,4,5,3
193943,2,3,5
16662,4,5,2
37860,4,3,1
161911,4,4,2
16335,5,3,5
91305,4,5,3
105145,4,4,4
158788,2,5,4
144031,5,2,4
26914,3,5,4
128184,5,3,5
73915,3,5,5
69625,2,4,2
163084,4,2,5
92862,2,5,3
51660,4,4,3
187936,4,5,5
48553,1,4,5
145348,2,4,4
38589,2,3,3
115112,3,4,5
8393,5,1,4
66609,4,4,5
56976,3,3,5
62617,3,4,4
51112,4,4,4
107523,4,4,3
71244,5,1,5
163851,5,1,5
60401,2,5,5
1056,5,2,4
71206,3,4,4
9635,4,5,2
103377,5,3,5
2941,4,5,5
140385,4,3,4
150609,4,3,4
120403,5,4,5
154019,5,4,2
26723,5,4,1
22998,5,2,4
60262,4,5,4
147468,4,3,4
173520,4,4,3
62377,4,4,4
189638,4,5,4
12107,2,2,3
63343,4,5,5
150822,5,5,5
17711,3,4,3
128854,4,4,5
158763,1,4,3
80100,5,2,3
46818,4,5,5
52715,1,2,5
71300,5,4,2
41525,5,3,5
127259,5,2,4
112582,5,5,5
79462,3,2,2
134302,1,4,4
76120,5,4,4
187630,4,1,5
161962,5,3,3
57905,4,4,3
125441,3,5,2
3279,4,4,5
18875,4,4,5
199295,2,4,1
43228,4,5,3
178416,5,4,4
35005,4,4,3
20078,2,3,1
97517,5,1,5
105935,3,3,4
2800,4,4,2
195036,5,4,1
120346,3,4,5
60437,3,4,5
4466,5,4,3
171482,5,4,2
66117,5,4,4
73980,2,4,5
112819,5,1,5
174758,2,5,4
156810,5,5,4
159926,4,5,4
102097,4,2,4
37492,5,3,4
5983,4,5,4
165728,5,5,5
26325,4,4,3
144416,3,3,5
184297,4,5,4
54149,4,5,4
137623,5,5,5
92505,4,3,3
161661,4,3,3
110884,4,5,4
94290,5,5,4
76123,5,5,5
100178,5,5,4
49124,5,4,5
110969,2,4,4
133670,3,5,3
195099,5,3,4
162620,2,5,3
129885,3,3,5
71015,3,1,5
47998,4,4,3
158388,3,4,5
141039,3,4,4
51717,5,5,4
146004,4,4,4
131712,5,2,2
113091,5,4,3
100444,3,5,3
153615,5,5,1
90668,4,4,5
146059,4,5,4
145839,4,4,4
176053,4,5,3
150820,4,2,3
47612,4,5,2
57240,3,4,4
103558,3,4,3
135998,4,5,3
37024,1,5,5
148205,4,5,4
179051,4,2,3
194214,2,5,4
131390,5,4,4
192905,4,2,3
81240,5,5,3
198353,2,1,4
145058,4,2,4
43973,3,5,5
107451,1,2,4
87569,4,3,4
118668,4,3,3
33080,4,5,5
20638,4,2,1
157059,3,5,5
100982,5,4,4
31393,5,5,1
117484,4,4,4
57917,5,5,4
165417,4,3,4
13860,5,4,4
178336,3,5,3
63965,3,5,5
196295,3,4,3
176334,5,3,4
16240,4,3,4
121038,3,4,4
135471,2,3,4
123307,4,4,5
156777,5,3,4
111449,4,3,4
159215,2,4,3
184787,4,3,3
176533,1,4,4
76820,4,4,4
169975,5,3,4
165594,4,2,4
131034,4,4,5
170288,4,5,5
182416,4,3,2
42126,1,4,4
96441,4,4,4
180314,3,3,2
170864,4,3,4
23551,4,3,2
66345,3,4,2
76512,3,5,5
157276,2,5,5
56549,3,3,1
71117,5,2,5
119249,5,4,5
116370,5,4,2
107951,3,5,3
45460,5,4,1
185801,4,4,2
186762,4,5,3
127409,5,3,4
138606,4,4,4
71535,4,4,4
162317,4,2,5
70627,3,3,5
55183,4,5,3
98522,2,3,1
144810,3,4,4
189224,3,4,4
178604,2,5,5
109547,1,3,2
10867,4,4,4
99096,5,4,5
199313,3,4,4
174202,4,5,3
29878,3,4,2
84705,3,4,3
49120,4,4,4
195919,4,5,5
58258,2,5,5
189198,5,1,4
162412,4,4,1
158635,4,4,4
131518,3,3,4
105294,3,4,4
73357,2,5,2
3941,1,5,5
80060,3,4,5
119321,5,5,4
77717,5,2,5
98569,4,3,3
186952,5,5,4
22984,3,4,2
87909,2,4,2
170481,4,3,5
139161,3,4,3
14441,5,1,3
62740,4,4,4
21532,2,3,3
2670,2,5,3
148665,5,3,5
173947,5,4,4
38670,5,4,2
43059,3,3,5
125226,3,5,4
74333,5,4,4
101187,4,2,4
24829,5,4,3
37688,4,4,4
73415,5,1,5
41246,4,5,5
179234,3,4,4
100264,4,4,5
103986,3,4,4
187653,4,4,5
139275,3,4,5
19834,4,3,4
66183,5,2,4
10274,4,2,3
37172,4,4,4
45297,5,5,3
83,4,5,5
38547,3,5,4
6112,2,2,4
164395,5,4,3
126796,4,4,4
186832,2,3,5
22840,5,5,5
154249,4,3,1
143442,5,4,2
44878,4,4,4
76207,5,5,4
21062,5,5,2
140669,3,4,5
69241,5,5,5
30846,3,4,5
262,4,5,5
139169,4,4,3
109577,4,3,2
77699,4,4,1
108027,4,4,3
39155,5,4,5
82154,4,5,3
168767,4,4,2
69410,4,5,2
32793,4,4,3
20952,4,2,4
160484,1,4,4
9004,3,5,4
71261,2,5,4
153978,3,3,5
113464,5,5,3
99849,4,3,4
18415,5,4,2
27216,4,3,5
174022,5,5,3
53422,4,3,1
77935,4,5,5
145550,4,5,5
14116,5,3,3
9454,4,4,5
108541,3,4,2
169858,5,4,4
17072,2,5,4
168980,5,5,4
36569,3,5,4
20058,5,3,2
63891,5,4,4
167358,3,4,4
94071,3,4,5
2256,2,4,3
145001,4,1,2
114644,4,5,4
174499,5,5,2
44464,1,5,5
40431,4,5,4
14213,4,3,5
189697,3,4,4
112000,4,3,4
118597,3,3,3
102373,3,5,3
198746,5,2,5
126778,4,4,2
70437,3,5,1
145563,5,3,3
91752,5,3,5
42550,3,4,5
24475,4,4,4
89853,5,5,4
52746,5,4,4
158525,3,5,5
65858,2,2,2
18679,2,4,2
11406,3,3,4
116719,5,2,5
85285,4,4,4
49927,4,3,5
112064,1,3,4
60158,4,3,2
172134,4,5,4
127274,5,4,5
159295,4,4,1
109103,5,2,4
181590,3,5,3
87624,3,4,3
114575,4,4,2
82194,4,4,4
34707,4,2,5
144910,5,5,4
122328,4,3,5
61968,2,5,5
47011,4,1,4
72191,4,4,5
155935,4,4,5
170862,3,5,3
160046,4,2,4
31034,4,4,5
118645,1,4,4
78940,4,5,5
186940,5,2,4
2697,5,2,4
148531,3,5,4
96169,3,3,2
41562,4,5,3
6044,5,3,4
82669,4,1,4
77174,5,5,4
192635,5,4,4
148952,3,5,3
81896,2,5,5
47126,3,5,3
39939,5,3,4
8985,5,3,5
121334,4,4,3
117625,5,1,4
71468,4,4,1
21115,4,4,3
110034,3,4,4
154411,1,3,3
107307,4,4,4
183013,4,1,4
97145,4,5,4
131001,3,1,5
20164,4,4,4
52165,3,4,4
98795,5,5,4
194867,3,4,1
94292,4,4,3
134676,4,2,1
154049,5,4,3
105785,2,4,5
86200,4,4,4
162914,5,5,5
44762,4,4,5
2932,4,3,3
195935,2,4,5
141182,5,5,5
112233,4,2,5
156931,4,4,3
33907,4,4,4
87602,4,3,4
85384,2,4,4
10641,3,5,4
18925,2,4,1
186866,5,4,4
120129,5,3,4
37122,1,3,5
16968,4,5,5
117538,2,4,5
198549,5,4,3
35541,3,4,5
160553,5,3,5
89128,5,3,5
51372,4,3,2
127480,3,2,5
41278,5,1,5
176353,5,5,3
108727,2,2,3
141886,2,5,2
192557,5,5,5
132397,5,2,3
187041,2,3,3
134915,4,3,4
32051,4,3,1
198193,5,4,3
80174,4,3,5
24861,5,5,4
18750,5,3,5
68359,5,3,5
122622,4,5,5
75591,5,5,4
151714,2,4,4
184825,4,2,5
94415,5,5,3
132529,5,3,5
121112,3,5,3
167343,4,3,5
166220,5,3,4
116094,4,4,3
152540,4,4,2
12979,5,5,3
159571,4,5,3
26461,5,4,5
172646,3,4,4
75428,4,5,5
80320,4,3,4
96477,3,2,4
90602,5,4,4
85875,2,1,5
146805,5,3,4
66410,2,4,3
167267,3,5,3
106124,5,4,4
47797,1,4,4
97972,2,4,4
190016,4,3,4
33275,2,5,5
59194,3,5,3
18116,4,4,4
166767,3,1,5
183537,4,5,4
100107,1,4,2
124241,2,1,5
146807,4,5,5
79054,5,4,4
12561,5,5,2
81968,3,5,4
50146,3,4,3
159234,5,3,3
131660,3,3,2
162765,4,5,1
98244,4,4,2
196687,3,4,3
91708,4,5,3
175666,4,4,4
2909,4,4,3
93235,5,5,4
52857,2,4,5
113457,4,2,4
6185,2,1,3
82895,2,2,5
125767,4,2,4
74502,4,5,5
59743,4,3,3
90562,4,4,4
193327,3,1,1
112587,5,5,3
22228,2,3,3
156401,5,1,4
198974,1,5,3
87343,3,4,3
35506,5,4,4
118161,5,4,4
177694,2,4,2
125957,3,4,5
51248,3,4,5
181460,4,4,4
105374,3,5,3
27284,5,4,3
63779,3,5,5
55214,4,4,5
108129,4,4,1
142110,2,5,5
89598,4,2,3
199647,4,5,4
60945,4,4,3
187356,1,2,5
118246,4,3,5
179159,5,4,5
37768,4,3,4
61823,4,4,5
196210,4,5,2
15751,3,3,5
110012,5,4,5
121371,5,3,5
24859,3,5,4
37020,5,4,3
100810,4,1,4
185482,5,3,3
160143,4,5,3
117155,3,3,4
186256,4,2,4
85856,5,5,4
33720,1,3,5
148739,5,4,5
100372,4,4,1
129887,1,4,5
95627,4,3,2
38219,5,4,3
103373,3,5,4
42599,4,1,5
316,4,3,4
88550,5,4,4
199944,1,2,4
115534,4,3,3
133097,5,5,1
78590,5,5,2
69720,5,3,4
179846,1,4,5
47545,3,4,4
131158,3,3,3
24496,4,5,4
112703,3,2,5
168798,3,3,3
60635,4,3,5
47782,2,5,3
29737,4,4,2
3605,3,2,5
112680,4,4,5
143293,5,3,3
19176,3,4,5
118619,2,3,4
199102,3,4,2
145490,4,4,4
166436,4,4,3
127302,4,5,4
31685,2,4,5
51958,4,5,1
63315,3,4,4
36680,5,3,2
120759,4,5,4
164352,4,5,4
68395,4,4,5
75912,4,4,2
97971,4,5,4
134554,4,5,4
96547,5,5,5
130258,4,4,3
66748,4,5,2
18307,5,3,3
11596,3,2,3
148848,5,5,4
182776,2,4,5
63460,5,1,5
147839,5,4,5
17668,5,5,5
180558,1,5,4
80970,4,3,2
24902,3,5,2
184027,4,4,5
36507,5,5,1
146349,3,3,4
36996,3,2,2
34303,2,2,5
129762,3,5,5
56294,3,4,4
169326,3,3,3
5748,4,5,2
164286,3,3,3
193936,3,5,2
148709,3,2,3
177269,2,1,2
94967,4,4,3
2621,5,1,3
18087,2,3,2
170963,5,2,2
187307,5,1,1
102767,3,5,3
11779,1,5,3
104915,2,3,4
189704,4,3,5
107281,4,3,4
135887,3,4,4
140715,4,4,3
105313,4,4,2
192433,3,4,3
92043,4,5,4
139223,3,3,1
143850,4,5,1
161192,4,2,2
79404,2,4,3
60246,4,4,3
102951,5,1,3
102093,4,1,5
123806,4,5,5
197042,3,5,4
30166,4,4,5
1630,4,4,2
181850,3,5,5
3541,5,2,3
103550,4,2,3
81377,3,1,5
128677,4,4,2
97114,5,4,2
83535,5,5,4
88071,4,2,4
194129,3,4,4
71713,1,4,4
45954,3,2,3
18952,2,5,5
58855,5,2,3
92628,2,2,5
15285,5,4,4
120251,3,4,5
10107,5,4,5
107759,5,4,4
46432,2,3,3
181006,1,5,5
193596,1,1,4
175713,2,4,2
45593,4,4,2
153356,3,4,4
1087,4,4,3
175657,5,3,5
62792,2,4,4
145110,4,3,3
2196,5,5,5
181121,3,3,2
83548,4,3,5
9396,4,4,4
13368,3,5,4
119871,5,2,4
113556,3,4,5
151908,3,4,1
15217,4,2,5
103821,5,4,3
123699,4,5,4
192379,5,4,4
79775,5,4,3
35656,4,5,3
140572,5,3,4
19415,3,5,4
65944,4,3,2
77845,5,1,5
179762,5,3,5
36968,5,5,5
27837,4,5,4
71384,3,2,5
46599,1,2,3
35915,4,3,5
34504,3,3,3
13473,5,4,3
5823,5,4,4
98084,3,5,3
134866,5,5,4
90760,3,4,4
199417,4,3,4
157214,4,5,5
197738,4,5,2
46305,3,2,5
197075,3,5,5
120849,4,1,5
92478,2,3,2
148153,4,5,1
30411,4,4,3
93171,1,3,2
16556,4,5,1
2767,4,4,5
107897,3,4,5
129022,5,4,4
84140,3,4,4
82891,4,5,5
174096,2,4,4
71603,4,4,4
1017,4,2,3
67640,1,1,5
147273,3,5,2
49660,4,4,3
134431,4,4,5
103036,3,5,5
82736,3,4,4
34062,2,2,4
44159,5,4,4
106674,5,4,3
25792,4,4,3
68517,4,5,5
149861,3,3,2
42074,5,3,4
166772,2,3,4
94965,3,1,4
65024,4,5,3
156218,3,5,4
13436,2,3,5
176173,5,5,5
135249,4,5,4
53217,3,3,1
196733,5,3,1
180080,1,4,5
98945,4,5,2
53346,4,3,2
122849,5,5,3
7549,3,4,5
186769,3,2,5
53717,5,5,2
85752,5,4,4
31482,5,4,5
88348,2,4,2
15294,1,2,5
98326,3,4,4
1556,5,2,5
193539,4,4,4
121789,5,5,5
72684,4,4,4
121921,5,5,2
86174,5,5,3
39294,4,5,3
181048,2,5,3
114922,3,4,4
116930,4,4,5
69123,4,4,4
41198,3,3,3
164189,4,2,2
40420,5,5,2
118782,4,2,1
104106,4,3,4
88776,3,4,4
125101,5,3,5
151682,5,5,5
113975,2,4,4
76869,5,4,5
2403,3,4,5
88804,4,5,4
29285,5,5,4
3393,4,2,3
46685,5,4,5
187848,5,2,4
71449,3,3,4
24028,3,5,4
150339,3,2,4
101485,3,5,3
35694,5,4,4
97664,5,3,5
14222,3,4,3
177191,5,4,5
105764,5,2,5
24535,3,1,5
71876,4,5,2
173263,4,4,4
9584,1,5,1
108998,5,3,5
94944,4,4,4
99867,3,4,5
16795,3,4,1
121861,5,4,2
189692,5,4,5
116755,5,5,4
77194,5,4,4
129311,2,4,4
29223,4,2,5
110260,4,4,5
115046,3,3,5
16536,2,4,4
119397,3,4,4
198541,3,4,5
140878,4,3,2
7189,4,1,5
108666,5,4,4
168569,5,5,4
160675,3,3,3
156142,4,5,3
198224,4,1,4
65438,5,3,5
181318,5,5,2
9654,4,3,5
39435,4,5,4
69798,4,3,3
198775,3,4,5
58725,5,1,4
96179,4,4,3
32957,4,4,4
78773,3,3,5
78788,3,4,2
86308,5,2,3
35165,2,3,4
38790,3,4,5
171276,5,4,5
49200,3,5,4
104036,3,1,2
27516,4,2,3
32014,1,4,5
169972,4,2,4
82650,5,5,5
11351,4,5,5
197654,4,3,4
65775,3,4,5
107937,3,5,4
182676,3,3,5
70405,5,2,5
58610,4,4,3
85231,5,4,4
105181,3,4,5
37717,4,3,2
36883,5,4,3
29068,3,3,5
73780,3,5,5
145599,2,2,5
52779,4,1,1
190981,5,4,5
138786,3,3,4
128035,4,3,4
13482,3,5,4
14321,5,5,4
81762,4,4,4
100309,3,3,4
81051,2,4,5
140414,5,4,5
47122,5,4,5
23168,4,2,4
93718,4,5,4
58741,5,5,5
110336,3,4,4
45982,4,5,4
4418,4,4,4
46941,5,4,3
199955,3,5,5
134483,3,1,4
54223,5,1,1
59802,2,3,4
57753,3,4,3
106889,5,4,4
26862,4,5,4
115020,5,5,4
98961,5,4,3
46603,4,4,4
96805,4,2,4
166675,5,5,1
40244,3,5,4
22449,4,4,3
187855,4,5,4
92636,5,4,4
197236,5,5,4
173370,1,3,2
70860,2,5,4
82355,5,4,5
112494,5,5,3
193187,4,3,3
119683,4,5,4
199056,5,3,4
164754,5,4,2
55119,5,4,4
10094,2,1,4
2906,4,1,4
7686,3,5,4
147711,4,3,4
177265,5,5,4
79063,4,2,1
37398,4,2,5
50516,5,3,4
54798,4,2,5
34339,4,5,1
20189,3,5,5
57926,3,4,4
143194,5,4,4
104746,5,5,2
166990,5,4,4
125723,4,4,2
139110,4,5,5
73895,5,5,3
184461,4,1,5
124784,1,4,3
34041,5,3,3
138908,3,5,3
107362,4,1,4
94611,3,2,3
166426,4,5,3
191177,5,3,4
161527,4,5,4
65705,4,4,2
3574,4,2,4
118324,3,5,5
145050,3,5,5
113236,1,5,3
132710,5,2,5
21518,3,4,5
130547,3,2,4
143993,2,2,2
114555,1,5,1
146763,2,3,3
134458,5,4,5
23137,3,3,1
143199,5,2,4
182232,3,3,4
57145,4,5,4
81794,4,3,2
5370,5,2,4
25260,3,4,5
90336,3,3,2
147338,1,3,5
72814,4,3,3
59336,3,4,5
191554,5,1,3
75709,4,4,5
52785,5,4,4
71473,4,5,3
97816,2,2,4
109270,4,3,3
94695,3,1,3
129363,3,3,5
124448,4,5,4
112010,3,4,4
94867,5,2,5
166755,5,4,5
106227,4,5,5
194905,3,5,3
31424,5,3,4
128032,5,5,3
142724,2,3,3
155688,4,4,4
163843,5,4,5
199552,2,5,4
187737,5,4,5
118773,5,4,4
86176,3,3,3
162149,5,5,4
151710,3,5,4
103047,5,4,5
154279,4,3,4
98618,5,2,5
5384,3,3,4
63783,3,5,5
186827,3,4,4
51874,3,4,5
199267,5,4,5
44893,3,5,3
126348,5,4,4
51293,4,4,5
119148,3,5,5
115882,1,3,5
196455,4,2,4
44860,2,2,4
38307,4,4,1
186254,3,5,4
195403,5,5,3
181031,3,4,3
38346,3,2,4
20411,3,4,5
120399,4,4,4
197392,4,5,4
139887,3,5,5
172972,4,5,1
77031,3,3,4
108434,4,4,5
31982,4,2,2
62824,4,5,5
58920,4,3,4
10225,5,5,4
192650,5,4,2
3590,4,4,4
152831,4,4,5
161834,3,3,4
74133,3,5,3
91844,4,4,4
112081,2,4,5
54191,2,3,5
183487,4,5,4
31114,5,5,2
59748,3,4,1
22263,4,2,3
67132,4,4,2
182974,5,5,4
13114,2,4,3
108466,3,4,4
94080,1,5,4
34879,5,5,5
182405,1,4,4
132404,5,3,2
143325,4,3,5
169797,4,1,4
71269,5,4,5
35410,5,5,5
15973,4,3,5
35536,5,1,5
141783,4,2,5
19198,4,5,4
190426,4,5,2
34557,3,4,2
75444,4,5,5
111776,2,4,5
50948,4,4,4
30127,4,2,5
43201,3,4,5
169803,5,1,5
97657,4,4,3
78091,5,5,3
155028,2,4,5
33177,1,5,4
63550,3,4,5
119659,1,2,1
123198,5,5,3
110902,4,4,3
55017,5,2,3
6593,5,1,2
183716,4,5,3
105348,4,3,4
68346,5,3,5
175221,4,4,2
161941,2,4,2
1919,3,4,3
39036,3,5,2
98169,2,5,3
126195,3,2,5
145941,5,5,4
137812,4,4,2
163385,5,3,5
173698,5,4,2
123032,3,4,4
29916,5,3,5
175872,4,4,4
30064,4,4,4
117980,4,3,4
41916,3,1,4
69623,4,5,5
47365,4,3,5
182034,3,5,5
182894,5,4,4
43653,5,5,4
41852,4,4,3
81204,2,3,4
138796,3,4,5
167790,4,5,4
4228,4,4,5
64172,2,2,4
179004,4,3,4
109864,4,4,3
153543,3,5,4
135919,4,4,4
149472,4,3,5
53113,5,5,5
10145,5,3,5
106978,5,4,3
192352,4,4,4
82775,4,1,4
147912,5,5,4
161852,4,5,5
185928,4,5,5
122586,3,3,4
166820,1,5,5
184743,5,2,5
76908,4,1,5
106168,2,5,1
199782,1,5,3
182978,5,5,5
147527,5,5,5
11804,4,4,4
57948,4,4,4
89446,1,2,5
135531,5,2,4
189269,4,4,3
100748,4,1,4
2570,4,5,3
144373,3,4,5
14570,4,3,3
22914,4,4,5
95488,3,4,5
138191,2,2,4
144316,1,4,5
76131,5,5,4
121148,5,5,3
110490,5,4,5
88750,2,4,5
176627,3,2,5
80830,4,5,3
109069,3,3,4
122726,4,5,4
52533,5,3,5
5918,4,3,5
1112,5,4,4
134368,4,1,5
13889,3,4,4
121705,5,4,3
78503,5,4,5
35539,4,4,3
16492,5,5,3
151995,2,4,5
82589,5,3,3
168303,4,5,4
106636,5,5,5
66256,5,5,3
126694,1,2,3
29779,3,4,3
93510,5,4,3
35099,5,5,5
48242,4,4,5
178557,5,5,5
122010,5,5,3
101476,4,5,3
115929,5,3,1
152283,2,4,4
132981,4,5,2
46700,4,3,5
108135,5,2,5
34871,4,5,3
101818,5,5,4
17317,5,1,4
57612,2,5,4
130798,2,5,5
60892,1,4,5
59578,4,3,2
121708,5,5,2
137344,3,4,4
117322,4,4,4
194574,4,5,2
105450,2,1,4
184687,5,4,5
34258,2,4,3
10995,3,4,2
191742,3,1,4
76374,3,5,4
138119,5,5,2
51085,4,5,2
66134,4,5,5
94427,4,4,2
86965,1,3,5
141582,2,3,5
25378,4,3,4
95751,4,5,4
115245,4,3,1
47581,3,4,3
28054,5,4,4
77612,5,3,3
31064,3,5,4
173090,4,3,2
174819,3,4,5
122336,4,1,3
81016,4,5,4
193598,3,5,1
77914,4,5,4
189380,3,4,4
198998,4,3,4
189534,4,3,3
92199,4,5,2
18314,5,5,5
129958,3,5,2
80578,3,5,5
144037,5,5,3
126134,4,4,4
99911,3,5,5
49919,4,4,3
135880,2,4,5
173580,1,4,3
147623,4,4,2
136451,5,5,4
55045,4,4,2
43282,2,3,4
65546,4,3,2
123703,1,4,3
84294,3,2,3
148983,3,1,4
172810,4,3,5
144274,2,4,2
24472,5,4,4
134463,1,4,5
1843,4,4,4
194876,3,4,4
43184,4,4,4
